user_id,recommendations,recommended_main_categories,recommended_sub_categories,purchased_products,purchased_main_categories,purchased_sub_categories,precision@k
4489,"['Product_Smart Thermostat with Wi-Fi', 'Product_Peach Mango Smoothie', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit']","['Smart Home', 'Food', 'Audio', 'Kitchen', 'Toys']","['Smart Home Accessories', 'Smoothies', 'Earbuds', 'Cooking Appliances', 'Educational Toys']",[1],['Toys'],['Educational Toys'],0.30000000000000004
4492,"['Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Audio', 'Kitchen', 'Toys']","['Juice', 'Earbuds', 'Cooking Appliances', 'Educational Toys', 'Health Drinks']","[3, 5]","['Food', 'Audio']","['Smoothies', 'Portable Speakers']",0.8999999999999999
4504,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Striped T-Shirt', 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']","[1, 2]","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']",0.95
4511,"['Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Fruit Medley Juice', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Kitchen', 'Toys', 'Food']","['Cooking Appliances', 'Educational Toys', 'Juice', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 4]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances']",0.95
4515,"['Product_Smart Thermostat with Wi-Fi', 'Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Light Bulbs', 'Product_Smart Light Bulbs']","['Smart Home', 'Food', 'Kitchen']","['Smart Home Accessories', 'Juice', 'Cooking Appliances', 'Smart Lighting']",[8],['Smart Home'],['Home Automation Accessories'],0.8
4518,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4527,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4528,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Kitchen', 'Food', 'Audio', 'Toys']","['Cooking Appliances', 'Juice', 'Earbuds', 'Educational Toys', 'Health Drinks']",[6],['Food'],['Infused Oils'],0.55
4531,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', ""Product_Children's Gardening Set""]","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Outdoor Play Toys']",[1],['Toys'],['Educational Toys'],0.55
4535,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
4539,"['Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Fruit Medley Juice', 'Product_Electric Butter Churn']","['Kitchen', 'Toys', 'Audio', 'Food']","['Cooking Appliances', 'Educational Toys', 'Earbuds', 'Juice', 'Small Appliances']",[2],['Kitchen'],['Drinkware'],0.55
4544,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Mediterranean Olives', 'Product_Electric Ice Cream Maker']","['Kitchen', 'Food']","['Cooking Appliances', 'Olive Products']",[4],['Kitchen'],['Cooking Appliances'],0.9500000000000001
4551,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4553,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4558,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
4560,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Smart Home', 'Kitchen']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits']",[10],['Food'],['Frozen Meat Products'],0.8
4562,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
4564,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Striped T-Shirt', 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']",[1],['Toys'],['Educational Toys'],0.9500000000000001
4573,"['Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Toilet Paper (12 rolls)']",['Food'],"['Infused Oils', 'Household Supplies']",[6],['Food'],['Infused Oils'],0.95
4576,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
4577,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
4578,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4579,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Earbuds', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4582,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Health Drinks']","[1, 3, 4, 5]","['Toys', 'Food', 'Kitchen', 'Audio']","['Educational Toys', 'Smoothies', 'Cooking Appliances', 'Portable Speakers']",0.95
4583,"['Product_Mediterranean Olives', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Olive Products', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']",[4],['Kitchen'],['Cooking Appliances'],0.30000000000000004
4588,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
4589,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Health Drinks']","[1, 2, 3, 4, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4591,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 6]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Infused Oils']",0.95
4592,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Smart Plug']","['Food', 'Smart Home']","['Smoothies', 'Home Automation Accessories']",[3],['Food'],['Smoothies'],0.9500000000000001
4596,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
4597,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4599,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
4602,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Smart Plug']","['Food', 'Smart Home']","['Smoothies', 'Home Automation Accessories']",[8],['Smart Home'],['Home Automation Accessories'],0.4
4603,"['Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Electric Butter Churn', ""Product_Children's Gardening Set"", 'Product_Silicone Baking Mats']","['Kitchen', 'Toys']","['Cooking Appliances', 'Educational Toys', 'Small Appliances', 'Outdoor Play Toys', 'Baking Accessories']","[1, 2, 4]","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware', 'Cooking Appliances']",0.95
4605,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4609,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Electric Butter Churn', 'Product_Silicone Baking Mats', 'Product_Reusable Coffee Filter']","['Kitchen', 'Food']","['Cooking Appliances', 'Juice', 'Small Appliances', 'Baking Accessories', 'Coffee Accessories']",[2],['Kitchen'],['Drinkware'],0.9500000000000001
4612,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Smart Home']","['Juice', 'Smart Home Accessories', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[10],['Food'],['Frozen Meat Products'],0.9500000000000001
4616,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
4628,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4629,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4635,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4639,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Smart Home Accessories', 'Educational Toys', 'Earbuds', 'Health Drinks']",[3],['Food'],['Smoothies'],0.55
4640,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Small Appliances']",[4],['Kitchen'],['Cooking Appliances'],0.55
4645,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4648,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 5, 6]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils']",0.95
4649,"['Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Toilet Paper (12 rolls)']",['Food'],"['Infused Oils', 'Household Supplies']",[6],['Food'],['Infused Oils'],0.95
4651,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Health Drinks']","[2, 3, 4, 5, 6, 7, 8, 9]","['Kitchen', 'Food', 'Audio', 'Smart Home']","['Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products']",0.95
4656,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[4, 6, 8, 9]","['Kitchen', 'Food', 'Smart Home']","['Cooking Appliances', 'Infused Oils', 'Home Automation Accessories', 'Olive Products']",0.95
4657,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Health Drinks']","[1, 2, 3, 4, 5, 6, 7, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Olive Products', 'Frozen Meat Products']",0.95
4660,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Smart Home']","['Juice', 'Smart Home Accessories', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[10],['Food'],['Frozen Meat Products'],0.9500000000000001
4661,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4664,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4667,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4671,"['Product_Apple AirPods 3', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Samsung Galaxy S24 Ultra', 'Product_Home Karaoke System']","['Audio', 'Food', 'Toys']","['Earbuds', 'Juice', 'Educational Toys', 'Wireless Audio Accessories', 'Karaoke Equipment']",[5],['Audio'],['Portable Speakers'],0.8
4673,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
4677,"['Product_Mediterranean Olives', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Olive Products', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']",[2],['Kitchen'],['Drinkware'],0.30000000000000004
4679,"['Product_Frozen Chicken Nuggets', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Frozen Meat Products', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']",[1],['Toys'],['Educational Toys'],0.30000000000000004
